Dealer Code,Record Updated dt,LOGIN,Location Code,Customer Name,Customer Code,Customer Category,Invoice Number,Invoice Date,Parent,Sale return Date,Invoice Status,Voucher,Type,Part No,Part Name,UOM,HSN Number,Product Type,Product Category,GST Category,GST Sub-Category,Quantity,Unit Price,Line Item Discount %,Line Item Discount,Net Selling Price,Assessable Value,VAT %,VAT Amount,Freight Amt,Packaging Charges,CGST %,CGST Amt,SGST %,SGST Amt,UT GST %,UT GST Amt,IGST %,IGST Amt,Additional Tax Amt,Additional Tax Amt2,Additional Tax Amt3,Additional Tax Amt4,Additional Tax Amt5,Cess %,Cess Amt,Total Invoice Amount,Narration,Cancellation Date,Invoice Format,Executive Name,Additional Discount %,Cash Discount %,Credit Days,Invoice Type,FRT PKG CGST %,FRT PKG CGST AMT,FRT PKG SGST/UTGST %,FRT PKG SGST/UTGST AMT,FRT PKG IGST %,FRT PKG IGST AMT,FRT PKG CESS %,FRT PKG CESS AMT
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,15100KCC900S,PUMP ASSY.OIL-15100KCC900S,PC,84133020,Spare Parts,HHML Parts,PARTS,PARTS28,2,335,33.6,112.56,222.44,444.88,,0,,150,14,31.1416,14,31.1416,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,17910AAY001S,CABLE COMP THROTTLE-17910AAY001S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,200,33.6,67.2,132.8,265.6,,0,,150,14,18.592,14,18.592,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,28302KAG900S,JOINT KICK ARM-28302KAG900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,20,115,33.6,38.64,76.36,1527.2,,0,,150,14,10.6904,14,10.6904,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,31120KCC905S,STATOR COMP.(ND)-31120KCC905S,PC,85114000,Spare Parts,HHML Parts,PARTS,PARTS28,1,1295,33.6,435.12,859.88,859.88,,0,,150,14,120.3832,14,120.3832,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,35010AAE301S,"""KIT, LOCKS & KEYS""-35010AAE301S",PC,83012000,Spare Parts,HHML Parts,PARTS,PARTS18,1,825,27.75,228.9375,596.06249,596.06249,,0,,150,9,53.64563,9,53.64563,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,42601198900S,HUB RR WHEEL-42601198900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,1153,33.6,387.408,765.592,1531.184,,0,,150,14,107.18288,14,107.18288,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,43120365H70S,SHOE COMP.BRAKE-43120365H70S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,20,81,33.6,27.216,53.784,1075.68,,0,,150,14,7.52976,14,7.52976,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,46500KWA910S,PEDAL BRAKE-46500KWA910S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,270,33.6,90.72,179.28,358.56,,0,,150,14,25.0992,14,25.0992,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,50512KTC900S,PIPE RR.BRK.PIVOT-50512KTC900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,3,122,33.6,40.992,81.008,243.024,,0,,150,14,11.34112,14,11.34112,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,50701AAE000S,BRKT COMP R P/STEP-50701AAE000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,4,196,33.6,65.856,130.144,520.576,,0,,150,14,18.22016,14,18.22016,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,52400KCC905ZBS,CUSHION ASSY.RR(BLACK)-52400KCC905ZBS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,4,965,33.6,324.24,640.76,2563.04,,0,,150,14,89.7064,14,89.7064,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,53100KCC710S,PIPE STRG HANDLE-53100KCC710S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,3,490,33.6,164.64,325.36,976.08,,0,,150,14,45.5504,14,45.5504,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,83401KCC900SS,VISOR FRONT (BLACK)-83401KCC900SS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,595,33.6,199.92,395.08,395.08,,0,,150,14,55.3112,14,55.3112,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,K10111HF100DS,KIT GASKET-K10111HF100DS,PC,84841090,Spare Parts,HHML Parts,PARTS,PARTS18,4,117,27.75,32.4675,84.53249,338.12996,,0,,150,9,7.60793,9,7.60793,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,K42423KCCZ600S,KIT HALF-AXLE NUT-K42423KCCZ600S,PC,73181600,Spare Parts,HHML Parts,PARTS,PARTS18,5,70,27.75,19.425,50.575,252.875,,0,,150,9,4.55175,9,4.55175,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,K42423KSTG940S,KIT HALF-AXLE NUT-K42423KSTG940S,PC,73181600,Spare Parts,HHML Parts,PARTS,PARTS18,1,66,27.75,18.315,47.685,47.685,,0,,150,9,4.29165,9,4.29165,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,JAYA LAXMI AUTOMOBILES -ARKALGUD30410-02-RC-16,30410-02-RC-16,Customer,30410BE23P3392,45066,Sale,,Open,Parts Invoice,Parts,K83834AAEE300RS,KIT STRIPES-K83834AAEE300RS,PC,39199090,Spare Parts,HHML Parts,PARTS,PARTS18,1,230,27.75,63.825,166.175,166.175,,0,,150,9,14.95575,9,14.95575,0,0,0,0,0,0,0,0,0,0,0,16474.87025,30410-02-PSAO-0523-4328,,Tax Invoice,HASSAN DSE,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,3340BABS001S,WINKER ASSY R FR (W/O BULB)-3340BABS001S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,315,29.25,92.1375,244.91249,244.91249,,0,,,9,22.04213,9,22.04213,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,50330ABS000S,TRAY BATTERY COMP.-50330ABS000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,341,35.87,122.3167,242.5533,242.5533,,0,,,14,33.95746,14,33.95746,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,53205ABS300TS,COVER HANDLE FR NR RD 021M-53205ABS300TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,990,35.87,355.113,704.187,704.187,,0,,,14,98.58618,14,98.58618,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,53206ABS000S,COVER HANDLE RR-53206ABS000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,209,35.87,74.9683,148.6617,148.6617,,0,,,14,20.81264,14,20.81264,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,61140ABS0000S,WIND SCREEN-61140ABS0000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,212,35.87,76.0444,150.79561,150.79561,,0,,,14,21.11138,14,21.11138,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,64305ABS000TS,COVER FR UPPER NOBLE RED (RD-021M)-64305ABS000TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,1810,35.87,649.247,1287.453,1287.453,,0,,,14,180.24342,14,180.24342,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,64309ABS000TS,FRONT COVER LOWER-64309ABS000TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,1350,35.87,484.245,960.255,960.255,,0,,,14,134.4357,14,134.4357,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,64320ABS000TS,COVER R FLOOR SIDE NOBLE RED (RD-021M)-64320ABS000TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,570,35.87,204.459,405.441,405.441,,0,,,14,56.76174,14,56.76174,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,64330ABS000TS,COVER L FLOOR SIDE NOBLE RED (RD-021M)-64330ABS000TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,540,35.87,193.698,384.102,384.102,,0,,,14,53.77428,14,53.77428,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,WEST COAST MOTORS30410-02-DLR-0920-6,30410-02-DLR-0920-6,Dealer,30410BE23P3393,45066,Sale,,Open,Parts Invoice,Parts,88110ABS000TS,MIRROR ASSY R BACK NOBLE RED (RD-021M)-88110ABS000TS,PC,70091090,Spare Parts,HHML Parts,PARTS,PARTS18,1,254,29.25,74.295,197.485,197.485,,0,,,9,17.77365,9,17.77365,0,0,0,0,0,0,0,0,0,0,0,6004.84326,30410-02-PSAO-0523-4063,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,11394AAJ500S,GASKET R CRANK CASE COVER-11394AAJ500S,PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,5,67,27.25,18.2575,48.74249,243.71245,,0,,,9,4.38683,9,4.38683,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,15439AAH00099S,GASKET ROTOR OIL FILTER-15439AAH00099S,PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,5,20,27.25,5.45,14.55,72.75,,0,,,9,1.3095,9,1.3095,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,17210AAW300S,ELEMENT COMP AIR/C-17210AAW300S,PC,84213100,Spare Parts,HHML Parts,PARTS,PARTS18,20,152,27.25,41.42,110.58,2211.6,,0,,,9,9.9522,9,9.9522,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,3340AKWH961S,WINKER ASSY R FR.-3340AKWH961S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,2,195,27.25,53.1375,141.86249,283.72498,,0,,,9,12.76763,9,12.76763,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,3340BAAC201S,WINKER ASSY R FR(W/O BULB)-3340BAAC201S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,178,27.25,48.505,129.495,129.495,,0,,,9,11.65455,9,11.65455,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,3345BAAC201S,WINKER ASSY L FR(W/O BULB)-3345BAAC201S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,178,27.25,48.505,129.495,129.495,,0,,,9,11.65455,9,11.65455,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,3360BAAC201S,WINKER ASSY. R RR(W/O BULB)-3360BAAC201S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,178,27.25,48.505,129.495,129.495,,0,,,9,11.65455,9,11.65455,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,3365BAAC201S,WINKER AASY. L RR(W/O BULB)-3365BAAC201S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,178,27.25,48.505,129.495,129.495,,0,,,9,11.65455,9,11.65455,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,34920AAG300S,BULB WEDGE BASE (T10 12V 3W)-34920AAG300S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,10,25,27.25,6.8125,18.18749,181.8749,,0,,,9,1.63688,9,1.63688,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,34930AAC700S,BULB 12V RY10W AMBER-34930AAC700S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,10,35,27.25,9.5375,25.46249,254.6249,,0,,,9,2.29163,9,2.29163,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,35010AAC701S,"KIT, LOCKS & KEYS-35010AAC701S",PC,83012000,Spare Parts,HHML Parts,PARTS,PARTS18,1,995,27.25,271.1375,723.86249,723.86249,,0,,,9,65.14763,9,65.14763,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,35010KTRH40S,"KIT, LOCKS & KEYS-35010KTRH40S",PC,83012000,Spare Parts,HHML Parts,PARTS,PARTS18,1,1140,27.25,310.65,829.35,829.35,,0,,,9,74.6415,9,74.6415,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,35200AAC211S,SWITCH ASSY WINKER-35200AAC211S,PC,85365020,Spare Parts,HHML Parts,PARTS,PARTS18,1,410,27.25,111.725,298.275,298.275,,0,,,9,26.84475,9,26.84475,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,37610KCC900S,CASE UPPER ASSY.-37610KCC900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,178,33.87,60.2886,117.71139,117.71139,,0,,,14,16.4796,14,16.4796,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,50701KWA830S,BRKT. COMP R P STEP-50701KWA830S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,183,33.87,61.9821,121.01789,121.01789,,0,,,14,16.94251,14,16.94251,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,52400KWA90099S,CUSHION ASSY REAR-52400KWA90099S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,4,1015,33.87,343.7805,671.2195,2684.878,,0,,,14,93.97073,14,93.97073,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,83402AAE710S,PANEL INNER-83402AAE710S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,229,33.87,77.5623,151.4377,151.4377,,0,,,14,21.20128,14,21.20128,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,87117KCC830S,EMBLEM SIDE COVER-87117KCC830S,PC,39199090,Spare Parts,HHML Parts,PARTS,PARTS18,1,77,27.25,20.9825,56.01749,56.01749,,0,,,9,5.04158,9,5.04158,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,90801035000S,PLUG RUBBER-90801035000S,PC,40169360,Spare Parts,HHML Parts,PARTS,PARTS18,10,11,27.25,2.9975,8.00249,80.0249,,0,,,9,0.72023,9,0.72023,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,ANANTH MOTORS30410-02-ARD-1220-33,30410-02-ARD-1220-33,ARD,30410BE23P3394,45066,Sale,,Open,Parts Invoice,Parts,961006301000S,BRG.BALL RADIAL 6301-961006301000S,PC,84821020,Spare Parts,HHML Parts,PARTS,PARTS18,10,122,27.25,33.245,88.755,887.55,,0,,,9,7.98795,9,7.98795,0,0,0,0,0,0,0,0,0,0,0,16762.64127,30410-02-PSAO-0523-4323,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
